unique_name	taxid	S_Normal_25_008M	S_Normal_25_068M	S_Normal_25_102M	S_Normal_50_008M	S_Normal_50_068M	S_Normal_50_102M	S_Normal_100_008M	S_Normal_100_068M	S_Normal_100_102M	S_Normal_150_008M	S_Normal_150_068M	S_Normal_150_102M	S_Normal_200_008M	S_Normal_200_068M	S_Normal_200_102M	S_Normal_400_008M	S_Normal_400_068M	S_Normal_400_102M	S_Normal_25_17M	S_Normal_25_34M	S_Normal_50_17M	S_Normal_50_34M	S_Normal_100_17M	S_Normal_100_34M	S_Normal_150_17M	S_Normal_150_34M	S_Normal_200_17M	S_Normal_200_34M	S_Normal_400_17M	S_Normal_400_34M
Corynebacterium urealyticum	43771	0	0	0	0	0	0	0	0	0	0	0.0012	0	0	0	0	0	0	0	0	0	0	0	0.0089	0	0	0	0	0.0007	0.002	0
Sulfurihydrogenibium azorense	309806	0	0	0	0	0	0	0	0	0	0	0.0012	0.0077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0033	0	0	0
Bibersteinia trehalosi	47735	0	0	0	0	0	0	0	0	0	0.0019	0	0	0	0.0045	0	0	0	0.0008	0	0	0	0	0	0	0	0	0	0	0	0
Tolumonas auensis	43948	0	0	0	0	0	0	0.0016	0	0	0	0	0.0056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008	0
Martelella endophytica	1486262	0	0	0	0	0	0.004	0	0	0	0	0.0026	0	0	0	0	0	0	0.0003	0	0	0	0	0	0	0	0	0.0986	0	0	0.0586
Chlamydia muridarum	83560	0	0	0	0	0	0	0	0	0	0	0.0066	0.0006	0	0.0004	0.0004	0	0	0.0005	0	0	0	0	0	0	0	0	0	0	0.002	0.0006
Deferribacter desulfuricans	197162	0	0	0	0.001	0	0	0.0021	0	0	0.0033	0	0	0	0	0	0	0	0.0003	0	0	0	0	0	0	0	0.0043	0.0026	0	0.0008	0
Neisseria sicca	490	0	0	0	0	0	0	0	0.0002	0	0	0	0.0004	0	0	0	0.0003	0.0003	0	0	0	0	0	0	0	0	0	0	0	0.0001	0
Caloranaerobacter azorensis	116090	0	0	0	0	0	0	0	0	0.0068	0	0	0	0	0	0	0.0004	0.0003	0	0	0	0	0	0	0	0	0	0	0	0	0.0005
Streptococcus iniae	1346	0	0	0	0.0025	0	0	0	0	0	0	0.0026	0	0	0	0.0001	0.0005	0	0.0006	0	0	0	0	0.0022	0.0015	0	0	0	0.0056	0.0011	0.0009
Moraxella cuniculi	34061	0	0	0	0	0	0	0.003	0	0	0	0	0	0.001	0	0	0.0026	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desulfomicrobium orale	132132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0
Frischella perrara	1267021	0	0	0	0	0	0	0	0	0	0.0038	0	0	0	0	0	0	0.0018	0.0009	0	0	0	0	0	0	0	0.0006	0	0	0.0008	0
Gallibacterium anatis	750	0	0	0	0	0	0	0	0	0	0	0	0	0.0022	0.0003	0	0.0011	0	0.0029	0	0	0	0	0.0051	0	0.0023	0	0	0	0	0
Gloeobacter kilaueensis	1416614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006	0	0.0031	0	0	0	0	0	0	0	0	0	0	0	0.0123
Lysobacter capsici	435897	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0067	0	0.0015	0	0	0	0	0	0	0.0059	0	0.0017	0	0.0033	0	0	0.0032
Paracoccus pantotrophus	82367	0	0	0	0	0	0	0	0	0	0	0	0	0.0007	0	0	0	0.0042	0	0	0.0002	0	0	0	0	0.0001	0	0	0.0016	0	0.0046
Lactobacillus acetotolerans	1600	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0062	0	0.0012	0.0004	0	0	0	0	0	0.002	0	0	0	0	0.0002	0	0.0008
Advenella kashmirensis	310575	0	0	0	0	0	0	0	0	0	0	0	0.0006	0	0	0	0	0	0	0	0	0.0114	0	0	0	0	0	0	0	0.0035	0.0018
Halobacteriovorax marinus	97084	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0026	0	0	0.0034	0.0021	0	0	0	0	0	0	0	0	0	0.0076	0.0004	0.0001
Providencia alcalifaciens	126385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012	0.0015	0.0014	0	0	0	0	0	0	0	0.0039	0	0.0037	0	0.0015
Bdellovibrio bacteriovorus	959	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0024	0	0.0024	0	0.0006	0	0	0	0	0.0087	0	0	0	0	0	0	0
Flexistipes sinusarabici	2352	0	0	0	0	0	0	0	0	0	0	0	0	0.0008	0.0036	0	0.0019	0	0.0017	0	0	0	0	0	0	0	0	0	0	0.001	0.0043
Deinococcus deserti	310783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0022	0.0011	0.0023	0	0	0	0	0	0	0.0008	0	0	0	0	0.0018	0.0023
Leuconostoc citreum	33964	0	0	0	0	0	0	0	0	0	0	0	0	0.0003	0	0	0.0009	0	0.0011	0	0	0	0	0	0	0	0	0	0.0003	0.0003	0
Faecalibaculum rodentium	1702221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0022	0	0	0	0	0	0	0	0	0	0	0.0009	0.0139	0.0003	0.0006
Komagataeibacter medellinensis	1177712	0	0	0	0	0	0	0.0013	0	0	0	0	0	0.0061	0	0	0.0002	0	0.0006	0	0	0	0	0	0.0346	0.0034	0	0.0029	0	0	0.0017
Acinetobacter larvae	1789224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0049	0	0	0	0	0	0	0	0	0	0	0	0.001	0	0.0056	0.0022
Eubacterium limosum	1736	0	0	0	0	0	0	0.0032	0	0	0	0	0	0	0	0	0	0	0.0026	0	0	0	0	0	0.0021	0	0	0	0	0	0.0008
Scardovia inopinata	78259	0	0	0	0	0	0.0053	0	0	0	0.0015	0	0	0	0	0	0.0006	0	0	0	0	0	0	0	0	0	0	0	0	0.0025	0.0005
Cyclobacterium amurskyense	320787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0024	0.0027	0	0	0	0.0116	0	0	0	0	0	0	0.0101	0	0
Serpentinomonas raichei	1458425	0	0	0	0	0	0	0	0	0	0	0	0	0.0058	0	0	0	0	0	0	0	0	0	0	0.0017	0	0	0.0016	0.0046	0	0
Acetobacter orientalis	146474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0049	0	0.0017	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus urinalis	149016	0	0	0	0	0	0.0054	0	0	0	0	0	0	0	0	0	0.0011	0	0	0	0.0037	0	0	0	0	0	0	0	0	0	0.0005
Flavobacterium crassostreae	1763534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004	0	0.0014	0	0	0.0071	0	0	0	0	0	0.0051	0.0013	0	0
Tropheryma whipplei	2039	0	0	0	0.0028	0	0	0	0.0009	0	0	0	0	0.0011	0	0.0006	0	0	0	0	0	0	0	0	0	0	0	0.0009	0	0.0002	0.0007
Thermodesulfobacterium geofontis	1295609	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0052	0	0.0005	0	0.0002	0	0	0	0	0	0	0	0	0	0	0.0037	0
Cupriavidus pinatubonensis	248026	0	0	0	0	0.0039	0	0	0	0	0	0	0	0	0.0009	0	0	0	0.0025	0	0	0	0	0	0	0	0	0	0	0	0.0011
Avibacterium paragallinarum	728	0	0	0	0	0	0	0	0	0	0	0.003	0	0	0.0007	0	0.0005	0.0004	0	0	0	0	0	0	0	0	0	0	0	0.0022	0
Gottschalkia acidurici	1556	0	0	0	0	0	0	0	0	0	0	0	0.0014	0	0	0	0.001	0	0	0	0	0	0	0	0	0	0.0011	0	0	0.003	0
Borrelia anserina	143	0	0	0	0	0	0	0	0.0036	0	0	0	0	0	0	0	0	0	0.0005	0	0	0	0	0	0	0	0	0	0	0.0008	0.0005
Neisseria polysaccharea	489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0032	0	0.0004	0	0	0	0	0	0	0	0	0	0	0	0.0017	0
Rickettsia bellii	33990	0	0	0	0	0	0	0	0	0	0	0	0.0022	0.0006	0	0	0	0.0005	0	0	0	0	0	0	0	0	0	0	0	0.0016	0.002
Shewanella halifaxensis	271098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0018	0.0008	0	0	0	0	0.007	0	0	0	0	0	0.0051	0	0
Pontibacter korlensis	400092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0007	0	0	0	0	0	0	0	0.0147	0	0	0	0.0017	0	0
Sulfurospirillum deleyianum	65553	0	0	0	0	0	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003
Lawsonia intracellularis	29546	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0025	0	0.0009	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001
Campylobacter fetus	196	0	0	0	0	0	0	0.0016	0	0	0	0.0029	0	0.0004	0	0	0.0004	0	0	0	0	0	0	0	0	0	0	0	0.0016	0.0008	0
Deinococcus gobiensis	502394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0	0	0.0003	0	0	0	0	0	0.0008	0	0	0	0	0.0029	0.0006
Shewanella benthica	43661	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0.0024	0	0	0	0	0	0	0	0	0	0	0.0071	0	0	0	0.0001
Ilyobacter polytropus	167642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0119	0	0	0	0	0.0007	0	0.0005	0
Thermanaerovibrio acidaminovorans	81462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0.0011	0	0.0006	0.001	0
Flavobacterium psychrophilum	96345	0	0	0	0	0	0	0	0	0	0	0	0.0008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0073	0.0006	0.0006
Oblitimonas alkaliphila	1697053	0	0	0	0	0	0	0	0	0	0	0.0011	0	0	0	0.0005	0	0	0	0	0	0	0	0	0.0006	0	0	0	0	0	0
Streptococcus mutans	1309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0042	0	0	0	0	0.0034	0	0.0005	0	0	0	0	0.0033
Leuconostoc carnosum	1252	0	0	0	0	0	0	0.0028	0	0	0	0	0	0	0	0	0	0	0.0008	0	0	0	0	0	0	0.003	0	0	0.0076	0.0008	0
Streptococcus suis	1307	0	0	0	0	0	0	0	0	0	0.0003	0	0	0	0	0	0.0006	0	0	0	0	0	0	0	0	0	0	0	0.0072	0	0
Hydrogenovibrio marinus	28885	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0017	0	0	0	0.0027	0	0	0	0	0	0.0132	0	0	0	0	0	0
Halorhodospira halophila	1053	0	0	0	0	0	0	0.0012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0034	0	0	0.0008	0.0206	0	0	0
Simonsiella muelleri	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011	0.0003	0	0	0	0	0	0	0	0.0007	0	0	0.0051	0.0016	0.0067
Neoasaia chiangmaiensis	320497	0	0	0	0	0	0	0	0	0	0	0	0.0006	0	0.0025	0	0	0.0005	0	0	0	0	0	0	0	0	0	0	0	0.0001	0
Neisseria dentiae	194197	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0	0	0	0	0	0	0	0.0032	0	0	0	0	0	0	0	0	0
Corynebacterium phocae	161895	0	0	0	0	0	0	0.0028	0	0	0	0	0.002	0	0	0	0	0	0.0008	0.0028	0	0	0	0	0	0.0007	0	0	0	0	0.0012
Vulgatibacter incomptus	1391653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014	0.0045	0	0	0	0	0	0	0	0	0	0.0003	0	0.0061	0.0012
Arcobacter nitrofigilis	28199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002	0	0	0	0	0	0	0	0	0.0048	0	0	0
Neisseria animaloris	326522	0	0	0	0	0	0	0	0	0	0	0.0017	0	0	0	0	0.0007	0.0014	0	0	0	0	0	0	0	0	0.0105	0	0	0.0057	0.0002
Campylobacter lanienae	75658	0	0	0	0	0	0	0	0	0	0	0.0009	0	0	0	0	0	0	0.001	0	0	0	0	0	0	0	0	0.0014	0	0	0
Bartonella apis	1686310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001	0.0007	0	0	0	0	0	0	0	0	0	0	0.0029	0
Acidithiobacillus ferrivorans	160808	0	0	0	0	0	0	0	0	0	0	0	0	0.0016	0	0	0	0.0028	0.0008	0	0	0	0	0	0	0.0049	0.0016	0.0062	0	0	0.001
Ehrlichia chaffeensis	945	0	0	0	0	0	0	0	0	0	0	0.0008	0	0	0	0	0	0.0005	0	0	0	0	0	0	0	0	0	0.0016	0	0	0
Desulfotomaculum ruminis	1564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0024	0	0	0	0	0	0	0	0	0	0	0	0	0.0008	0.0063
Microbacterium oleivorans	273677	0	0	0	0	0	0	0	0	0	0	0.0006	0	0	0.0037	0	0.0012	0	0	0	0	0	0	0	0	0	0	0.0009	0.0009	0.0011	0
Capnocytophaga haemolytica	45243	0	0	0	0	0	0	0	0	0	0	0	0.0013	0	0	0	0.0009	0	0.0009	0	0	0	0	0	0	0	0	0.0011	0	0	0
Limnochorda pilosa	1555112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0029	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016	0
Xenorhabdus hominickii	351679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0022	0	0	0	0	0	0	0	0	0.001	0	0	0	0.0007	0
Rhizobium favelukesii	348824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0	0.0003	0	0	0	0	0	0	0	0	0	0	0.0014	0.0002	0.0017
Aquifex aeolicus	63363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0027	0.0008	0	0.0005	0	0.0015	0	0	0.0046	0	0	0	0	0	0.0002	0
Gluconobacter oxydans	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011	0.0008	0	0	0	0	0	0	0	0.0014	0	0.001	0	0.0046
Syntrophobotulus glycolicus	51197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011	0.0005	0	0	0	0	0	0	0	0	0.0029	0	0.0025	0
Roseicitreum antarcticum	564137	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012	0.0017	0	0.0018	0.0005	0	0	0	0	0	0	0	0	0	0	0	0
Croceicoccus naphthovorans	1348774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0038	0	0	0	0	0.0135	0	0	0	0.0018	0.0043	0	0
Borreliella burgdorferi	139	0	0	0	0	0.0001	0	0	0	0	0	0	0	0	0.0044	0	0	0.0004	0	0	0	0	0	0.0001	0	0.0001	0.0023	0	0	0.0008	0
Salmonella bongori	54736	0	0	0	0	0	0	0	0	0	0	0	0.0018	0	0.0009	0	0	0	0.0025	0	0	0.0122	0	0	0	0.001	0.0026	0	0	0	0.0003
Thermodesulfatator indicus	171695	0	0	0	0	0	0	0	0	0	0.0012	0	0.0007	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0094	0	0	0.0006	0
Chromobacterium vaccinii	1108595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0051	0	0	0	0	0	0	0	0	0	0	0	0.002	0.0116
Anaerolinea thermophila	167964	0	0	0	0	0	0	0	0	0	0	0	0.0016	0	0	0	0	0	0.0015	0	0	0	0	0.0222	0	0	0	0	0	0	0
Lawsonella clevelandensis	1528099	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0032	0	0	0	0.001	0	0	0	0	0	0	0.0008	0	0	0	0	0
Corynebacterium renale	1724	0	0	0	0	0	0	0	0	0	0	0.0008	0	0	0	0	0.0012	0	0.0009	0	0	0	0	0	0	0	0	0	0	0.0018	0
Mesoplasma florum	2151	0	0	0	0	0	0	0.0027	0	0	0	0	0	0	0.0013	0	0	0.0003	0	0	0	0	0	0	0	0	0.0006	0	0.0021	0	0
Lactobacillus acidophilus	1579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008	0	0	0	0	0	0	0	0	0	0	0	0.0001
Prevotella intermedia	28131	0	0	0	0	0	0	0	0	0	0.0033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016	0	0
Deinococcus puniceus	1182568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0023	0.0023	0	0	0	0	0	0	0	0	0	0	0.0025	0	0.0002
Celeribacter ethanolicus	1758178	0	0	0	0	0	0	0	0	0	0	0	0	0.0034	0	0	0	0	0.0007	0	0	0	0	0	0	0	0	0.0006	0	0	0
Bartonella australis	388640	0	0	0	0	0	0	0	0	0	0	0	0.0015	0	0	0	0	0	0	0	0	0	0	0	0.0092	0	0	0	0.0167	0.0015	0
Chloroherpeton thalassium	100716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0017	0.0023	0	0	0	0	0	0	0	0.0009	0	0	0.0006	0	0.0011	0
Caldimicrobium thiodismutans	1653476	0	0	0	0	0	0	0	0	0	0	0.0013	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0078	0	0.0009	0.0007	0	0.0005
Salinispira pacifica	1307761	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0009	0.0023	0.0011	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nocardiopsis alba	53437	0	0	0	0	0	0	0	0	0	0	0	0	0.0039	0	0	0	0	0	0	0	0	0.1286	0	0	0	0	0.0043	0	0.0003	0.003
Mycobacterium noviomagense	459858	0	0	0	0	0	0	0	0	0	0	0	0.0017	0	0	0	0.0009	0	0	0	0	0	0	0	0	0.0009	0	0	0	0	0.002
Austwickia chelonae	100225	0	0	0	0	0	0	0	0	0	0	0	0	0.0007	0	0	0	0.0003	0	0	0	0	0	0	0	0	0	0	0	0	0.0006
Corynebacterium aurimucosum	169292	0	0	0	0	0	0	0	0	0	0	0	0	0.0014	0	0	0.0023	0	0.0003	0	0	0	0	0	0	0.0159	0.0144	0	0	0	0.002
Carnobacterium maltaromaticum	2751	0	0	0	0	0	0	0	0	0	0	0	0.0012	0	0	0	0	0	0.0005	0	0	0	0	0	0	0	0.0032	0	0	0.0048	0
Thermosediminibacter oceani	291990	0	0	0	0	0	0	0	0	0	0	0	0	0.0014	0	0	0	0.0003	0.0006	0	0	0	0	0	0	0	0	0	0	0	0.0014
Corynebacterium resistens	258224	0	0	0	0	0	0	0	0	0	0	0	0	0.0003	0	0	0	0	0	0	0.0154	0	0	0	0	0	0	0	0	0	0.0013
Ehrlichia canis	944	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0.0026	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0032	0
Gemella morbillorum	29391	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001	0	0	0.0002	0	0	0	0	0.0012	0	0	0	0	0.0018	0	0.0011	0.0003
Ehrlichia ruminantium	779	0	0	0	0	0	0	0	0.0011	0	0	0	0	0	0.0007	0	0.0008	0.0006	0	0	0	0	0	0.0052	0	0	0	0.0002	0	0	0.0013
Thermocrinis albus	136094	0	0	0	0	0	0	0	0	0	0	0	0	0.0018	0	0	0.0003	0.0003	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus sobrinus	1310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002	0	0	0	0	0	0	0	0.0037	0	0	0	0.0003	0
Starkeya novella	921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016	0	0	0.0008	0	0	0	0	0	0	0	0	0	0	0	0
Dickeya paradisiaca	69223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0138	0	0	0	0	0	0	0	0	0
Flavobacterium branchiophilum	55197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Immundisolibacter cernigliae	1810504	0	0	0	0	0	0	0	0.0015	0.0007	0	0	0.0011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus auricularis	29379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014	0	0.0018	0	0	0	0	0	0	0	0	0	0	0	0
Filifactor alocis	143361	0	0	0	0	0	0	0	0	0.0011	0	0.0005	0	0	0	0	0	0	0.0005	0	0	0	0	0	0	0	0	0.0015	0.0013	0.0002	0.002
Mycobacterium marseillense	701042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006	0.0014	0	0	0	0	0	0	0	0	0.001	0	0	0
Geobacter metallireducens	28232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008	0	0	0	0	0.0094	0.018	0	0	0	0	0.0006	0.0009
Spiribacter curvatus	1335757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003	0.001	0	0	0	0	0	0	0.0111	0	0	0.0018	0.0003	0.0001
Gemella haemolysans	1379	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002	0	0	0.001	0	0	0	0.0034	0	0	0	0	0	0	0	0.0007	0.001
Saccharophagus degradans	86304	0	0	0	0	0	0	0	0	0	0	0	0	0.0031	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0082	0.0018	0	0.0013
Chlorobium limicola	1092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0069	0	0	0	0	0	0	0	0
Prevotella scopos	589437	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0	0	0	0	0	0	0	0	0	0.0005	0	0	0	0	0.0008	0
Jeotgalibacillus malaysiensis	1508404	0	0	0	0	0	0	0	0	0	0.0005	0	0	0	0	0	0.0018	0	0.0006	0	0	0	0	0	0	0	0	0	0.001	0	0
Buttiauxella agrestis	82977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002	0.0001	0	0.0004	0	0	0.005	0	0.0027	0	0	0	0	0	0.0004	0
Neisseria meningitidis	487	0	0	0	0	0	0	0	0.0002	0.0001	0	0	0.0002	0	0.0002	0.0001	0.0001	0.0001	0	0	0	0	0	0.0001	0	0.0001	0	0.0001	0	0.0001	0
Sneathia amnii	187101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0017	0	0	0	0	0	0	0	0.0023	0	0.0003	0.0015	0	0	0
Methylocystis bryophila	655015	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015	0	0.0013	0	0	0	0	0	0	0	0	0	0	0.0028	0	0	0
Phaeobacter gallaeciensis	60890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0005	0	0.0873	0	0	0	0	0	0	0	0	0	0	0
Ureaplasma parvum	134821	0	0	0	0	0	0	0	0	0.0002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhizobium grahamii	1120045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0005	0	0.0002	0	0	0	0	0	0	0	0	0	0	0.0006	0.0001	0.0008
Streptococcus pantholopis	1811193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011	0	0.0001	0	0	0	0	0	0	0	0	0	0.0006	0.0003	0.0003
Desulfurobacterium thermolithotrophum	64160	0	0	0	0	0	0	0	0	0	0	0	0	0.0007	0	0	0.0005	0.0006	0	0	0	0	0	0	0	0	0	0	0.002	0	0
Bartonella grahamii	33045	0	0	0	0	0	0	0	0	0	0	0	0.0002	0	0	0	0.0003	0.0002	0.0003	0	0	0	0	0.0016	0	0	0	0	0	0	0
Pseudarthrobacter sulfonivorans	121292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011	0	0	0	0	0	0	0	0	0	0	0	0.0049	0.0024	0.003
Neisseria elongata	495	0	0	0	0	0	0	0	0.0001	0	0	0	0.0001	0	0	0	0.0001	0.0001	0	0	0	0	0	0	0	0	0	0	0	0	0
Taylorella equigenitalis	29575	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011	0	0	0	0.0002	0	0	0	0	0	0	0	0	0.0005	0	0	0.0007
Borreliella valaisiana	62088	0	0	0	0	0.0001	0	0	0	0	0	0	0	0	0	0.0001	0	0.0002	0.0004	0	0	0	0	0.002	0	0	0	0	0	0	0
Chryseobacterium joostei	112234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0023	0	0	0	0	0	0	0	0	0	0	0	0.0015	0.0039	0.0021
Bermanella marisrubri	207949	0	0	0	0	0	0	0.0012	0	0	0	0	0	0	0	0	0.0007	0	0	0	0	0	0	0	0	0.0016	0	0	0.0008	0	0.0007
Actinosynnema pretiosum	42197	0	0	0	0	0	0	0	0	0	0.0005	0	0	0	0	0	0	0.0006	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces gaoshouyii	1960083	0	0	0	0	0	0	0	0	0	0	0.0013	0	0	0	0	0.0004	0	0	0	0	0	0	0.0009	0	0.0015	0	0	0	0	0.0002
Buttiauxella sp. 3AFRM03	2479367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001	0.0001	0	0.0003	0	0	0.0035	0	0.0019	0	0	0	0	0	0.0002	0
Borreliella bissettii	64897	0	0	0	0	0.0001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0043	0.0008	0.0071	0	0	0	0	0
Halotalea alkalilenta	376489	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006	0	0	0.0003	0	0	0	0	0	0	0	0	0.0021	0.0072	0	0	0
Neorickettsia sennetsu	951	0	0	0	0	0	0	0	0	0	0	0	0	0.0008	0	0.0007	0	0	0.0004	0	0	0	0	0	0	0	0.0004	0	0	0	0.0004
Neisseria sp. oral taxon 014	641148	0	0	0	0	0	0	0	0.0001	0	0	0	0.0001	0	0	0	0.0001	0.0001	0	0	0	0	0	0	0	0	0	0	0	0	0
Yersinia kristensenii	28152	0.0013	0	0	0	0	0	0	0	0	0	0	0.0003	0	0	0.0002	0	0	0	0	0	0	0	0	0	0.0003	0	0	0	0	0
Streptococcus pyogenes	1314	0	0	0	0	0	0	0	0	0.0007	0	0	0	0	0	0.0009	0	0	0.0003	0	0	0	0	0	0	0	0.0021	0	0	0	0
Salmonella enterica	28901	0	0.0001	0.0001	0.0002	0	0.0001	0	0.0001	0	0.0002	0.0001	0.0001	0.0001	0.0001	0.0001	0.0002	0.0002	0.0002	0.0001	0	0.0011	0	0.0002	0	0.0001	0.0002	0.0001	0.0002	0.0002	0.0001
Parascardovia denticolens	78258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0	0	0	0	0	0.0074	0	0	0	0	0.003	0
Parvibaculum lavamentivorans	256618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012	0
Rhizobium leguminosarum	384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003	0	0.0001	0	0	0	0	0	0	0	0.0001	0	0	0.0004	0.0001	0.0005
Ketogulonicigenium vulgare	92945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014	0	0	0	0	0	0	0.005	0	0.001	0	0	0	0
Neisseria subflava	28449	0	0	0	0	0	0	0	0	0	0	0	0.0001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ureaplasma urealyticum	2130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002	0	0.0002	0.0005	0	0	0	0	0	0	0.0015	0	0	0	0.0009	0.0003
