unique_name	taxid	S_Normal_100_102M	S_Normal_100_17M	S_Normal_100_34M	S_Normal_100_68M	S_Normal_100_8M	S_Normal_150_102M	S_Normal_150_17M	S_Normal_150_34M	S_Normal_150_68M	S_Normal_150_8M	S_Normal_200_102M	S_Normal_200_17M	S_Normal_200_34M	S_Normal_200_68M	S_Normal_200_8M	S_Normal_25_102M	S_Normal_25_17M	S_Normal_25_34M	S_Normal_25_68M	S_Normal_25_8M	S_Normal_400_102M	S_Normal_400_17M	S_Normal_400_34M	S_Normal_400_68M	S_Normal_400_8M	S_Normal_50_102M	S_Normal_50_17M	S_Normal_50_34M	S_Normal_50_68M	S_Normal_50_8M
Mycobacterium saskatchewanense	220927	0	0	0	0.007602	0	0	0	0	0	0	0	0	0	0.0006219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Caldanaerobacter subterraneus	911092	0	0	0	0	0.006329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001016	0	0	0	0	0.0008329	0	0	0	0
Truepera radiovictrix	332249	0	0	0	0.002809	0	0	0	0.001144	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0007562	0.00105	0.0004721	0.001813	0	0	0	0	0
Spiroplasma eriocheiris	315358	0	0	0	0	0	0	0	0	0	0.001525	0.000686	0	0	0.004543	0.0008186	0	0	0	0	0	0	0	0.0002646	0.0001726	0	0	0	0	0	0
Shewanella sediminis	271097	0	0	0	0	0	0	0	0.00005509	0	0	0	0	0.005792	0	0	0	0	0	0	0	0.001366	0	0	0.0007546	0	0	0	0	0	0
Caloranaerobacter azorensis	116090	0.006762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004876	0.0002822	0.0003831	0	0	0	0	0
Elusimicrobium minutum	423605	0	0	0.002567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0051	0.0001961	0	0	0	0	0	0	0
Frischella perrara	1267021	0	0	0	0	0	0	0	0.0006018	0	0.00382	0	0	0	0	0	0	0	0	0	0	0.0008577	0.0007462	0	0.001819	0	0	0	0	0	0
Streptococcus australis	113107	0	0	0	0	0	0	0.002847	0	0	0	0	0	0	0.001768	0	0	0	0	0	0	0	0.000044	0.00217	0	0.001007	0	0	0	0	0
Eubacterium limosum	1736	0	0	0.00191	0	0.002885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002306	0	0.0007345	0	0	0	0	0	0	0
Tolumonas auensis	43948	0	0	0	0	0.001531	0.005465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008347	0	0	0	0	0	0	0	0
Thermodesulfobium narugense	184064	0	0	0	0	0	0	0	0.004349	0	0	0	0.002274	0	0	0	0	0	0	0	0	0	0.001133	0	0	0	0	0	0	0	0
Pseudohongiella spirulinae	1249552	0	0	0	0	0	0	0	0	0.005693	0	0	0	0	0	0	0	0	0	0	0	0	0.0006515	0	0	0.001383	0	0	0	0	0
Streptococcus suis	1307	0	0	0	0	0	0	0	0	0	0.0003311	0	0	0.006789	0	0	0	0	0	0	0	0	0	0	0	0.0005762	0	0	0	0	0
Kineococcus radiotolerans	131568	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001563	0.002966	0	0	0	0	0	0	0.001439	0	0.001718	0	0	0	0	0	0
Arcanobacterium haemolyticum	28264	0	0	0	0.005609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001558	0	0	0.0005187	0	0	0	0	0
Luteipulveratus mongoliensis	571913	0	0.003295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001528	0	0.001175	0	0.001655	0	0	0	0	0
Microlunatus phosphovorus	29405	0	0	0	0	0	0	0	0	0	0	0	0.001186	0	0	0.005138	0	0	0	0	0	0	0	0.001321	0	0	0	0	0	0	0
Leptospirillum ferrooxidans	180	0	0	0	0	0	0	0	0	0	0.002811	0	0	0.004797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella burgdorferi	139	0	0.00005009	0	0	0	0	0.00006903	0.002154	0	0	0	0	0	0.004132	0	0	0	0	0	0	0	0.0007783	0	0.0003931	0	0	0	0	0	0
Nitratifractor salsuginis	269261	0	0	0.001661	0	0	0	0	0	0.0003693	0	0	0	0	0	0	0	0	0	0	0	0.0006001	0	0	0.001744	0.003171	0	0	0	0	0
Corynebacterium jeikeium	38289	0	0	0	0	0	0.003469	0	0.0003285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001528	0	0	0	0	0	0.002188
Cupriavidus pinatubonensis	248026	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000792	0	0	0	0	0	0	0.002243	0	0.0009291	0	0	0	0	0	0.003532	0
Campylobacter fetus	196	0	0	0	0	0.001546	0	0	0	0.002827	0	0	0	0.001551	0	0.0003479	0	0	0	0	0	0	0.0007441	0	0	0.0003769	0	0	0	0	0
Avibacterium paragallinarum	728	0	0	0	0	0	0	0	0	0.003194	0	0	0	0.00002265	0.0007239	0	0	0	0	0	0	0	0.002308	0	0.0004683	0.0005859	0	0.00006309	0	0	0
Deinococcus puniceus	1182568	0	0	0	0	0	0	0	0	0	0	0	0	0.002515	0	0	0	0	0	0	0	0	0	0.0002414	0.002317	0.002279	0	0	0	0	0
Mycobacterium lacus	169765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001056	0	0	0	0.006704	0.0005739	0	0	0	0	0	0	0
Ketogulonicigenium vulgare	92945	0	0	0.004897	0	0	0	0.00002068	0.0009585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001395	0	0	0	0	0	0
Pandoraea thiooxydans	445709	0	0	0	0	0	0	0	0	0	0	0.001858	0.001712	0	0.003516	0	0	0	0	0	0	0	0	0	0.0001478	0	0	0	0	0	0
Rhodoferax saidenbachensis	1484693	0	0	0	0	0	0.002122	0	0	0.001529	0	0	0	0.0009733	0	0	0	0	0	0	0	0.0007232	0.000307	0	0	0.001548	0	0	0	0	0
Methyloceanibacter caenitepidi	1384459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0005808	0	0	0	0.003095	0	0.003464	0	0	0
Tropheryma whipplei	2039	0	0	0	0.0008905	0	0	0	0	0	0	0.0005592	0.0008897	0	0	0.00111	0	0	0	0	0	0	0.0002443	0.0006528	0	0	0	0	0	0	0.002768
Kangiella sediminilitoris	1144748	0	0	0	0	0	0.002102	0	0	0	0	0	0	0.004275	0	0	0	0	0	0	0	0	0.0007201	0	0	0	0	0	0	0	0
Listeria seeligeri	1640	0	0	0	0.005905	0	0	0	0	0	0	0	0	0.0003434	0	0	0	0	0	0	0	0	0	0	0.0008439	0	0	0	0	0	0
Lacunisphaera limnophila	1838286	0	0	0.001476	0	0	0	0	0	0	0	0	0	0	0.001307	0	0	0	0	0	0	0.001899	0	0.0009397	0	0.001428	0	0	0	0	0
Planococcus halocryophilus	1215089	0	0	0	0.001639	0	0	0	0	0	0	0	0	0	0.00308	0.002302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Syntrophobotulus glycolicus	51197	0	0	0	0	0	0	0	0	0	0	0	0.002856	0	0	0	0	0	0	0	0	0.0005218	0.00251	0	0.001127	0	0	0	0	0	0
Filifactor alocis	143361	0.00102	0	0	0	0	0	0	0.00001329	0.0005236	0	0	0.001455	0.001239	0	0	0	0	0	0	0	0.0005117	0.0001861	0.001919	0	0	0	0	0	0	0
Chlorobium limicola	1092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006779	0	0
Ehrlichia canis	944	0	0	0	0	0	0	0	0	0	0	0.002556	0	0	0.00102	0	0	0	0	0	0	0	0.003155	0	0	0	0	0	0	0	0
Thermus aquaticus	271	0	0	0	0	0	0	0	0.0008254	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002726	0.001481	0.001234	0	0	0	0	0.002867	0
Mesoplasma florum	2151	0	0	0	0	0.002584	0	0	0.0005863	0	0	0	0	0.001961	0.001257	0	0	0	0	0	0	0	0	0	0.0002609	0	0	0	0	0	0
Bifidobacterium choerinum	35760	0	0	0.002135	0	0	0	0.001653	0	0	0	0	0	0	0	0.001484	0	0	0	0	0	0	0	0.001374	0	0	0	0	0	0	0
Rhodoluna lacicola	529884	0.001021	0	0	0	0	0	0	0	0	0	0.0004988	0	0	0	0.002233	0	0	0	0	0	0	0.0005286	0	0.001085	0.001235	0	0	0	0	0
Chloroherpeton thalassium	100716	0	0	0.0008894	0	0	0	0	0	0	0	0.001675	0.0006046	0	0	0	0	0	0	0	0	0	0.001106	0	0	0.002325	0	0	0	0	0
Gemella sanguinis	84135	0	0	0	0	0	0	0	0	0	0	0	0.0001655	0	0.006209	0	0	0	0	0	0	0	0	0.0001993	0	0	0	0	0	0	0
Moraxella cuniculi	34061	0	0	0	0	0.002924	0	0	0	0	0	0	0	0	0	0.001033	0	0	0	0	0	0	0	0	0	0.002568	0	0	0	0	0
Gottschalkia acidurici	1556	0	0	0	0	0	0.001423	0	0.001094	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002979	0	0	0.0009972	0	0	0	0	0
Acetobacter orientalis	146474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001658	0	0	0	0.004809	0	0	0	0	0
Tepidanaerobacter acetatoxydans	499229	0.001509	0	0	0	0.003381	0	0	0	0	0	0	0.0005806	0	0	0	0	0	0	0	0	0	0	0	0.0009711	0	0	0	0	0	0
Corynebacterium minutissimum	38301	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0.002867	0	0	0	0	0	0	0.001519	0	0	0	0	0	0	0	0
Deinococcus proteolyticus	55148	0.0004033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004003	0	0.0005746	0.00138	0	0	0	0	0	0
Xylella taiwanensis	1444770	0	0	0	0	0	0	0.0006859	0	0.004598	0	0	0.0007697	0	0	0	0	0	0	0	0	0	0	0	0	0.0002934	0	0	0	0	0
Thiolapillus brandeum	1076588	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006206	0	0	0	0	0	0	0.002396	0.001463	0.001859	0	0	0	0	0	0	0
Rickettsia bellii	33990	0	0	0	0	0	0.002021	0	0	0	0	0	0	0	0	0.0005525	0	0	0	0	0	0	0.001479	0.001834	0.0004274	0	0	0	0	0	0
Intestinimonas butyriciproducens	1297617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003142	0.0006641	0.001992	0.0005136	0	0	0	0	0	0
Buttiauxella agrestis	82977	0	0.001934	0	0	0	0	0	0	0	0	0.0001596	0	0	0	0	0	0	0	0	0	0.0003505	0.0002543	0	0	0	0	0.003613	0	0	0
Spiribacter salinus	1335746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001377	0	0	0	0	0	0.0008211	0.00106	0	0	0	0	0	0	0	0.002985
Rahnella aquatilis	34038	0	0	0	0.002816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006548	0	0.0003237	0	0	0	0.002395	0	0
Variovorax paradoxus	34073	0	0	0	0	0	0	0.001417	0	0	0	0	0	0.002287	0.0006382	0	0	0	0	0	0	0	0.001769	0.00001179	0	0	0	0	0	0	0
Gemella haemolysans	1379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0007176	0.0009958	0.000976	0	0	0.003291	0	0	0
Psychromonas ingrahamii	357794	0	0	0	0	0	0.001266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003589	0	0	0	0.001124	0	0	0	0	0
Rhodococcus coprophilus	38310	0	0	0	0	0	0	0	0	0.004832	0	0	0	0	0	0	0	0	0	0	0	0.001126	0	0	0	0	0	0	0	0	0
Anaplasma phagocytophilum	948	0	0	0	0	0	0	0	0.0003195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002235	0.003384	0	0	0	0	0
Methylotenera versatilis	1055487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006807	0.0006813	0.001428	0.001647	0.001359	0	0	0	0	0
Desulfofarcimen acetoxidans	58138	0	0	0	0	0	0.00291	0	0.002199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003903	0.0001742	0	0	0	0	0
Sneathia vaginalis	187101	0	0	0.002244	0	0	0	0	0.0002777	0	0	0	0.001442	0	0	0	0	0	0	0	0	0	0	0	0	0.001687	0	0	0	0	0
Methylocystis bryophila	655015	0	0	0	0	0	0	0	0	0	0	0	0.002822	0	0.001469	0	0	0	0	0	0	0	0	0	0	0.001322	0	0	0	0	0
Deinococcus gobiensis	502394	0	0	0.0008016	0	0	0	0	0	0	0	0.0009515	0	0	0	0	0	0	0	0	0	0.0002972	0.002927	0.0005697	0	0	0	0	0	0	0
Simiduia agarivorans	447471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005515	0	0	0	0	0	0
Borrelia anserina	143	0	0	0	0.003629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0005298	0.0008118	0.0004816	0	0	0	0	0	0	0
Bibersteinia trehalosi	47735	0	0	0	0	0	0	0	0	0	0.001294	0	0	0	0.003728	0	0	0	0	0	0	0.0003713	0	0	0	0	0	0	0	0	0
Cloacibacterium normanense	237258	0	0	0	0	0	0	0	0	0	0.003694	0	0	0	0.001064	0	0	0	0	0	0	0.0004126	0	0	0	0	0	0	0.0002048	0	0
Polymorphum gilvum	991904	0	0	0	0	0	0	0.0001317	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002821	0.0015	0	0.0009176	0	0	0	0	0	0
Mycobacterium noviomagense	459858	0	0	0	0	0	0.001657	0.0009346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001928	0	0.0008445	0	0	0	0	0
Photobacterium damselae	38293	0	0	0	0	0	0	0	0	0	0	0	0.0009528	0	0	0	0	0	0	0	0	0.0004041	0.003142	0	0.0007851	0	0	0	0	0	0
Hymenobacter sedentarius	1411621	0	0	0	0	0	0	0	0.002923	0	0	0	0	0	0	0	0	0	0	0	0	0.00234	0	0	0	0	0	0	0	0	0
Trueperella pyogenes	1661	0	0	0	0	0	0	0	0	0	0	0.002916	0.0006843	0	0	0	0	0	0	0	0	0	0	0	0.001647	0	0	0	0	0	0
Thermus brockianus	56956	0	0	0	0	0	0	0	0	0	0	0	0	0.0003379	0	0	0	0	0	0	0	0.00126	0.00294	0.0006536	0	0	0	0	0	0	0
Roseicitreum antarcticum	564137	0	0	0	0	0	0	0.00001203	0	0	0	0.001669	0	0	0.001213	0	0	0	0	0	0	0.0005056	0	0	0.001767	0	0	0	0	0	0
Octadecabacter temperatus	1458307	0	0	0	0	0	0	0.003992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002011	0	0.0009708	0	0	0	0	0	0
Paraburkholderia tropica	92647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003675	0	0	0	0.001435	0	0	0	0	0
Neisseria wadsworthii	607711	0	0	0	0	0	0	0	0	0.0004029	0	0	0	0	0	0	0	0	0	0	0	0	0.001313	0	0	0.001224	0	0.002051	0	0	0
Siansivirga zeaxanthinifaciens	762954	0	0	0	0	0	0	0	0.0004199	0	0	0	0	0	0.002306	0	0	0	0	0	0	0.0005913	0.00164	0	0	0	0	0	0	0	0
Arcobacter nitrofigilis	28199	0	0	0	0	0	0	0	0	0	0	0	0.004766	0	0	0	0	0	0	0	0	0.0001847	0	0	0	0	0	0	0	0	0
Corynebacterium humireducens	1223514	0	0	0	0	0.0009479	0	0	0.002284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000455	0.0005579	0.0006999	0	0	0	0	0
Bermanella marisrubri	207949	0	0	0	0	0.001208	0	0.00158	0	0	0	0	0	0.0007609	0	0	0	0	0	0	0	0	0	0.0006437	0	0.0007178	0	0	0	0	0
Lawsonella clevelandensis	1528099	0	0	0	0	0	0	0.0007489	0	0	0	0	0	0	0.003144	0	0	0	0	0	0	0.0009616	0	0	0	0	0	0	0	0	0
Thermanaerovibrio acidaminovorans	81462	0	0	0	0	0	0	0	0.001127	0	0	0	0	0.0006021	0	0	0	0	0	0	0	0	0.001019	0	0	0.002035	0	0	0	0	0
Corynebacterium renale	1724	0	0	0	0	0	0	0	0	0.0008375	0	0	0	0	0	0	0	0	0	0	0	0.0008802	0.00181	0	0	0.001208	0	0	0	0	0
Aggregatibacter segnis	739	0	0	0	0	0	0	0	0	0	0	0	0.001519	0	0	0	0	0	0	0	0	0	0.003098	0	0	0	0	0	0	0	0
Prevotella intermedia	28131	0	0	0	0	0	0	0	0	0	0.00307	0	0	0.001546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shewanella denitrificans	192073	0	0	0	0	0	0	0	0	0	0	0.001314	0	0	0.002269	0.0003084	0	0	0	0	0	0	0.0007125	0	0	0	0	0	0	0	0
Streptobacillus moniliformis	34105	0	0.004081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0005137	0	0	0	0	0
Celeribacter ethanolicus	1758178	0	0	0	0	0	0	0	0	0	0	0	0.0005669	0	0	0.003253	0	0	0	0	0	0.0006975	0	0	0	0	0	0	0	0	0
Limnochorda pilosa	1555112	0	0	0	0	0	0	0	0	0	0	0.002857	0	0	0	0	0	0	0	0	0	0	0.001627	0	0	0	0	0	0	0	0
Gemella morbillorum	29391	0	0	0	0	0	0	0	0	0	0	0	0.001737	0	0	0	0	0	0	0	0	0	0.001083	0.000326	0.0001572	0	0	0	0.001175	0	0
Geodermatophilus obscurus	1861	0	0	0	0	0	0	0	0	0	0	0	0	0.001913	0	0	0	0	0	0	0	0.000644	0	0.001827	0	0	0	0	0	0	0
Buttiauxella sp. 3AFRM03	2479367	0	0.001327	0	0	0	0	0	0	0	0	0.0001093	0	0	0	0	0	0	0	0	0	0.000243	0.0001746	0	0	0	0	0.002499	0	0	0
Lawsonia intracellularis	29546	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002498	0	0	0	0	0	0	0	0	0.000941	0	0.0009026	0	0	0	0	0
Salinispira pacifica	1307761	0	0	0	0	0	0	0	0	0	0	0.002313	0	0	0.000912	0	0	0	0	0	0	0	0	0	0	0.001061	0	0	0	0	0
Streptococcus sobrinus	1310	0	0	0	0	0	0	0.003663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003339	0	0.000159	0	0	0	0	0	0
Capnocytophaga haemolytica	45243	0	0	0	0	0	0.001309	0	0	0	0	0	0.001088	0	0	0	0	0	0	0	0	0.0008863	0	0	0	0.0008504	0	0	0	0	0
Neisseria dentiae	194197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0009651	0	0	0	0	0	0	0	0	0	0	0	0.00316	0	0	0
Actinomyces gaoshouyii	1960083	0	0.0008515	0	0	0	0	0.001486	0	0.001251	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001514	0	0.000349	0	0	0	0	0
Dehalogenimonas formicexedens	1839801	0	0	0.001723	0	0	0.0006974	0	0.001624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinosynnema mirum	40567	0	0	0	0	0	0	0	0	0	0.001941	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001982	0	0	0	0	0	0
Neisseria polysaccharea	489	0	0	0	0	0	0	0	0	0	0	0.002261	0	0	0	0	0	0	0	0	0	0	0.001374	0	0.0002858	0	0	0	0	0	0
Jeotgalibacillus malaysiensis	1508404	0	0	0	0	0	0	0	0	0	0.0005389	0	0	0.001008	0	0	0	0	0	0	0	0.0005873	0	0	0	0.001765	0	0	0	0	0
Oenococcus oeni	1247	0	0	0	0	0	0	0.001521	0	0	0.001416	0	0	0	0	0	0	0	0	0	0	0	0.0002826	0.0006502	0	0	0	0	0	0	0
Xenorhabdus hominickii	351679	0	0	0	0	0	0	0.0009795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006491	0	0	0.002208	0	0	0	0	0
Vibrio nigripulchritudo	28173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008185	0.001535	0	0.00147	0	0	0	0	0
Desulfurobacterium thermolithotrophum	64160	0	0	0	0	0	0	0	0	0	0	0	0	0.00201	0	0.0006484	0	0	0	0	0	0	0	0	0.0006208	0.0004882	0	0	0	0	0
Alicyclobacillus acidocaldarius	405212	0	0	0	0	0	0	0.0009123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002839	0	0	0	0	0	0	0
Bartonella apis	1686310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006917	0.002901	0	0.000106	0	0	0	0	0	0
Thermosediminibacter oceani	291990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001389	0	0	0	0	0	0.0005567	0	0.001434	0.0002888	0	0	0	0	0	0
Neoasaia chiangmaiensis	320497	0	0	0	0	0	0.0006207	0	0	0	0	0	0	0	0.002429	0	0	0	0	0	0	0	0.0001482	0	0.0004679	0	0	0	0	0	0
Bartonella quintana	803	0	0	0	0	0	0.0009473	0.000906	0.0005813	0	0	0.001193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nitrosospira multiformis	1231	0	0	0	0	0	0	0	0	0	0	0.0007779	0	0.002571	0	0	0	0	0	0	0	0.0002511	0	0	0	0	0	0	0	0	0
Streptococcus porcinus	1340	0	0	0	0	0	0	0	0.0003182	0.0002903	0	0.001196	0	0	0	0	0	0.00003179	0	0	0	0	0	0	0.001601	0	0	0	0	0	0
Mycoplasma yeatsii	51365	0	0	0	0	0	0	0.0002133	0	0	0.001767	0	0	0	0.0004612	0	0	0	0	0	0	0.0001048	0	0.0004132	0.0003552	0.0001091	0	0	0	0	0
Pasteurella dagmatis	754	0	0	0	0	0	0	0	0	0	0	0	0.001924	0	0	0	0	0	0	0	0	0	0	0.0009318	0.0005505	0	0	0	0	0	0
Rickettsia canadensis	788	0	0	0	0	0	0	0	0	0.0008231	0	0	0	0	0	0	0	0	0	0	0	0.0004729	0.0006012	0	0.0004957	0.0009982	0	0	0	0	0
Neisseria sicca	490	0	0	0	0.0006664	0	0.001126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001529	0	0.000678	0.0007297	0	0	0	0	0
Weissella ceti	759620	0	0	0	0	0.0002006	0	0.00009876	0	0	0.0002179	0	0	0	0	0	0	0	0	0.002831	0	0	0	0	0	0	0	0	0	0	0
Desulfovibrio piger	901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003341	0	0	0	0	0	0	0	0
Thiomicrospira cyclica	147268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00124	0.0003353	0.001502	0.0002368	0	0	0	0	0	0
Immundisolibacter cernigliae	1810504	0.0007192	0	0	0.001449	0	0.001043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus pyogenes	1314	0.000601	0	0	0	0	0	0	0.001689	0	0	0.0006602	0	0	0	0	0	0	0	0	0	0.0002474	0	0	0	0	0	0	0	0	0
Ureaplasma urealyticum	2130	0	0	0	0	0	0	0.001351	0	0	0	0.0002009	0	0	0	0	0	0	0	0	0	0.0004238	0.0007951	0.0002733	0.0001406	0	0	0	0	0	0
Campylobacter lanienae	75658	0	0	0	0	0	0	0	0	0.0008592	0	0	0.001327	0	0	0	0	0	0	0	0	0.0009883	0	0	0	0	0	0	0	0	0
Rhizobium sp. T136	555319	0	0	0	0	0	0	0	0	0	0	0.00081	0	0.0008976	0	0	0	0	0	0	0	0	0.0001124	0.001079	0.0002467	0	0	0	0	0	0
Blastochloris viridis	1079	0	0	0	0	0	0	0	0	0	0	0	0.0003501	0	0	0	0	0	0	0	0	0.001032	0.001746	0	0	0	0	0	0	0	0
Staphylococcus auricularis	29379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001767	0	0	0	0.001358	0	0	0	0	0
Chryseobacterium arthrosphaerae	651561	0	0	0	0	0	0.001234	0	0	0	0.001859	0	0	0.00001384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leadbetterella byssophila	316068	0	0	0	0	0	0	0	0	0	0	0.0006984	0	0	0	0	0	0	0	0	0	0.0005436	0	0.001746	0	0	0	0	0	0	0
Mycobacterium marseillense	701042	0	0	0	0	0	0	0	0	0	0	0	0.0009334	0	0	0	0	0	0	0	0	0.001377	0	0	0.0006126	0	0	0	0	0	0
Ehrlichia chaffeensis	945	0	0	0	0	0	0	0	0	0.0007856	0	0	0.001548	0	0	0	0	0	0	0	0	0	0	0	0.0004818	0	0	0	0	0	0
Neorickettsia sennetsu	951	0	0	0	0	0	0	0	0.0004421	0	0	0.0007104	0	0	0	0.0008264	0	0	0	0	0	0.0004064	0	0.0004157	0	0	0	0	0	0	0
Caminibacter mediatlanticus	291048	0	0	0	0	0	0	0.0004295	0	0	0	0.001956	0	0	0	0	0	0	0	0	0	0	0.0002698	0	0	0	0	0	0	0	0
Bartonella grahamii	33045	0	0.001623	0	0	0	0.0002348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003095	0	0	0.0001662	0.0002707	0	0	0	0	0
Borreliella valaisiana	62088	0	0.001953	0	0	0	0	0.00001515	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004119	0	0	0.0001904	0	0	0	0	0	0
Streptococcus pantholopis	1811193	0	0	0	0	0	0	0	0	0	0	0	0	0.0006385	0	0	0	0	0	0	0	0.0001481	0.0002971	0.0003338	0	0.001135	0	0	0	0	0
Neorickettsia risticii	950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001563	0.0008746	0	0.0001132	0	0	0	0	0
Taylorella equigenitalis	29575	0	0	0	0	0	0	0	0	0	0	0	0.0005279	0	0.001094	0	0	0	0	0	0	0.0001785	0	0.0007057	0	0	0	0	0	0	0
Thermocrinis albus	136094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001794	0	0	0	0	0	0	0	0	0.0002842	0.0002817	0	0	0	0	0
Chlamydia suis	83559	0	0	0	0	0	0	0	0	0	0	0.0001466	0	0	0.001427	0	0	0	0	0	0	0	0	0	0.0007424	0	0	0	0	0	0
Chloracidobacterium thermophilum	458033	0	0	0	0	0	0.0007707	0	0	0	0	0.001195	0	0	0	0	0	0	0	0	0	0.000249	0	0	0	0	0	0	0	0	0
Thiopseudomonas alkaliphila	1697053	0	0	0.0005608	0	0	0	0	0	0.001086	0	0.0004725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella scopos	589437	0	0	0.000468	0	0	0	0	0	0	0	0	0	0	0.0008943	0	0	0	0	0	0	0	0.0007439	0	0	0	0	0	0	0	0
Starkeya novella	921	0	0	0	0	0	0	0.00001135	0	0	0	0.001371	0	0	0	0	0	0	0	0	0	0.0006413	0	0	0	0	0	0	0	0	0
Campylobacter iguaniorum	1244531	0.0006212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002348	0.0007612	0.0002375	0	0	0	0	0	0	0
Thermomicrobium roseum	500	0	0	0	0	0	0	0	0	0	0	0	0.0009039	0	0	0	0	0	0	0	0	0	0	0.0008461	0	0	0	0	0	0	0
Acinetobacter equi	1324350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001143	0	0	0	0	0	0.0004359	0	0	0	0	0	0	0	0	0
